Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,id
SSD,SDSSDXPM2-1T00-G25,SanDisk,Extreme Pro NVMe PCIe M.2 1TB (2018),48,276,3261,https://ssd.userbenchmark.com/SpeedTest/493695/SanDisk-Extreme-Pro-1TB,4167
SSD,SSDPEK1W120GA01,Intel,800p NVMe PCIe M.2 118GB,49,275,124,https://ssd.userbenchmark.com/SpeedTest/489136/NVMe-INTEL-SSDPEK1W12,4168
SSD,MZ-V7S500BW,Samsung,970 Evo Plus NVMe PCIe M.2 500GB,50,275,495311,https://ssd.userbenchmark.com/SpeedTest/700020/Samsung-SSD-970-EVO-Plus-500GB,4169
SSD,MZ-V7S500B/AM,Samsung,970 Evo Plus NVMe PCIe M.2 500GB,50,275,495311,https://ssd.userbenchmark.com/SpeedTest/700020/Samsung-SSD-970-EVO-Plus-500GB,4170
SSD,SB-ROCKET-NVMe4-500,Sabrent,Rocket 4 NVMe PCIe M.2 500GB,51,274,9893,https://ssd.userbenchmark.com/SpeedTest/905105/Sabrent-Rocket-40-500GB,4171
SSD,MZ-V7E500BW,Samsung,970 Evo NVMe PCIe M.2 500GB,52,273,381216,https://ssd.userbenchmark.com/SpeedTest/493995/Samsung-SSD-970-EVO-500GB,4172
SSD,MZ-V8P250BW,Samsung,980 Pro NVMe PCIe M.2 250GB,53,272,7456,https://ssd.userbenchmark.com/SpeedTest/1311638/Samsung-SSD-980-PRO-250GB,4173
SSD,MZ-V6P2T0BW,Samsung,960 Pro NVMe PCIe M.2 2TB,54,271,3492,https://ssd.userbenchmark.com/SpeedTest/215493/Samsung-SSD-960-PRO-2TB,4174
SSD,ASX8200PNP-2TT-C,Adata,XPG SX8200 Pro NVMe PCIe M.2 2TB,55,270,671,https://ssd.userbenchmark.com/SpeedTest/892867/NVMe-ADATA-SX8200PNP,4175
SSD,2YY47AA#ABC,HP,EX920 NVMe PCIe M.2 1TB,56,267,16263,https://ssd.userbenchmark.com/SpeedTest/488611/HP-SSD-EX920-1TB,4176
SSD,MZ-V6P512BW,Samsung,960 Pro NVMe PCIe M.2 512GB,57,266,63520,https://ssd.userbenchmark.com/SpeedTest/182182/Samsung-SSD-960-PRO-512GB,4177
SSD,WDS200T3X0C,WD,Black SN750 NVMe PCIe M.2 2TB (2019),58,263,4259,https://ssd.userbenchmark.com/SpeedTest/764887/WDS200T3X0C-00SJG0,4178
SSD,SSDPEK1W060GA01,Intel,800p NVMe PCIe M.2 58GB,59,263,52,https://ssd.userbenchmark.com/SpeedTest/483445/NVMe-INTEL-SSDPEK1W06,4179
SSD,WDS100T2X0C,WD,Black NVMe PCIe M.2 1TB (2018),60,262,6712,https://ssd.userbenchmark.com/SpeedTest/486281/WDS100T2X0C-00L350,4180
SSD,ZP2000GM300,Seagate,FireCuda 510 NVMe PCIe M.2 2TB,61,259,1901,https://ssd.userbenchmark.com/SpeedTest/827002/Seagate-FireCuda-510-SSD-ZP2000GM30001,4181
SSD,CT500P5SSD8,Crucial,P5 3D NVMe PCIe M.2 500GB,62,256,17082,https://ssd.userbenchmark.com/SpeedTest/1213080/CT500P5SSD8,4182
SSD,5MS22AA#ABC,HP,EX950 NVMe PCIe M.2 512GB,63,255,2245,https://ssd.userbenchmark.com/SpeedTest/705098/HP-SSD-EX950-512GB,4183
SSD,SSDPEKNU010TZX1,Intel,670p NVMe PCIe M.2 1TB,64,251,14932,https://ssd.userbenchmark.com/SpeedTest/1493432/INTEL-SSDPEKNU010TZ,4184
SSD,MZ-V8V1T0B,Samsung,980 NVMe PCIe M.2 1TB,65,251,262559,https://ssd.userbenchmark.com/SpeedTest/1488476/Samsung-SSD-980-1TB,4185
SSD,WDS100T1B0E,WD,Black SN750 SE NVMe PCIe M.2 1TB,66,247,17877,https://ssd.userbenchmark.com/SpeedTest/1625969/WD-BLACK-SN750-SE-1TB,4186
SSD,SB-ROCKET-4TB,Sabrent,Rocket NVMe PCIe M.2 4TB,67,247,463,https://ssd.userbenchmark.com/SpeedTest/953820/Sabrent,4187
SSD,SDSSDXPM2-500G-G25,SanDisk,Extreme Pro NVMe PCIe M.2 500GB (2018),68,244,4979,https://ssd.userbenchmark.com/SpeedTest/513270/SanDisk-Extreme-Pro-500GB,4188
SSD,ASX8200NP-960GT-C,Adata,XPG SX8200 NVMe PCIe M.2 960GB,69,244,3141,https://ssd.userbenchmark.com/SpeedTest/504709/ADATA-SX8200NP,4189
SSD,WDS500G3X0C,WD,Black SN750 NVMe PCIe M.2 500GB (2019),70,244,109999,https://ssd.userbenchmark.com/SpeedTest/701228/WDS500G3X0C-00SJG0,4190
SSD,ASX8200PNP-512GT-C,Adata,XPG SX8200 Pro NVMe PCIe M.2 512GB,71,242,74184,https://ssd.userbenchmark.com/SpeedTest/634807/ADATA-SX8200PNP,4191
SSD,MZ-V6E1T0BW,Samsung,960 Evo NVMe PCIe M.2 1TB,72,241,38097,https://ssd.userbenchmark.com/SpeedTest/211052/Samsung-SSD-960-EVO-1TB,4192
SSD,MZVLB1T0HALR,Samsung,PM981 NVMe PCIe M.2 1TB,73,239,34988,https://ssd.userbenchmark.com/SpeedTest/413203/PM981-NVMe-Samsung-1024GB,4193
SSD,MZVKW512HMJP-00000,Samsung,SM961 NVMe PCIe M.2 512GB,74,238,21542,https://ssd.userbenchmark.com/SpeedTest/147864/NVMe-SAMSUNG-MZVKW512,4194
SSD,CSSD-F1920GBMP510,Corsair,Force NVMe PCIe M.2 2TB,75,236,3931,https://ssd.userbenchmark.com/SpeedTest/633975/Force-MP510,4195
SSD,MZ-V7E250BW,Samsung,970 Evo NVMe PCIe M.2 250GB,76,235,154949,https://ssd.userbenchmark.com/SpeedTest/494033/Samsung-SSD-970-EVO-250GB,4196
SSD,MZ-V7S250BW,Samsung,970 Evo Plus NVMe PCIe M.2 250GB,77,234,87206,https://ssd.userbenchmark.com/SpeedTest/711305/Samsung-SSD-970-EVO-Plus-250GB,4197
SSD,MZ-V7S250B/AM,Samsung,970 Evo Plus NVMe PCIe M.2 250GB,77,234,87206,https://ssd.userbenchmark.com/SpeedTest/711305/Samsung-SSD-970-EVO-Plus-250GB,4198
SSD,WDS500G2X0C,WD,Black NVMe PCIe M.2 500GB (2018),78,233,23087,https://ssd.userbenchmark.com/SpeedTest/485459/WDS500G2X0C-00L350,4199
SSD,ZP1000GM300,Seagate,FireCuda 510 NVMe PCIe M.2 1TB,79,233,3035,https://ssd.userbenchmark.com/SpeedTest/819569/Seagate-FireCuda-510-SSD-ZP1000GM30001,4200
SSD,SB-ROCKET-2TB,Sabrent,Rocket NVMe PCIe M.2 2TB,80,232,12308,https://ssd.userbenchmark.com/SpeedTest/847986/NVMe-Sabrent,4201
SSD,CSSD-F960GBMP510,Corsair,Force NVMe PCIe M.2 960GB,81,230,32020,https://ssd.userbenchmark.com/SpeedTest/609454/Force-MP510,4202
SSD,2YY46AA#ABC,HP,EX920 NVMe PCIe M.2 512GB,82,229,8191,https://ssd.userbenchmark.com/SpeedTest/486240/HP-SSD-EX920-512GB,4203
SSD,WDS100T2B0C,WD,Blue SN550 NVMe PCIe M.2 1TB,83,228,180890,https://ssd.userbenchmark.com/SpeedTest/994217/WDC-WDS100T2B0C-00PXH0,4204
SSD,SSDPEKKW512G8XT,Intel,760p Series NVMe PCIe M.2 512GB,84,228,10188,https://ssd.userbenchmark.com/SpeedTest/433786/INTEL-SSDPEKKW512G8,4205
SSD,,Samsung,PM961 NVMe PCIe M.2 1TB,85,225,6967,https://ssd.userbenchmark.com/SpeedTest/165378/NVMe-SAMSUNG-MZVLW1T0,4206
SSD,MZ-V8V500B,Samsung,980 NVMe PCIe M.2 500GB,86,224,92081,https://ssd.userbenchmark.com/SpeedTest/1488477/Samsung-SSD-980-500GB,4207
SSD,MZ-V5P512BW,Samsung,950 NVMe PCIe M.2 512GB,87,223,54978,https://ssd.userbenchmark.com/SpeedTest/38554/NVMe-Samsung-SSD-950,4208
SSD,MKNSSDPL500GB-D8,Mushkin,Pilot NVMe PCIe M.2 500GB,88,221,3554,https://ssd.userbenchmark.com/SpeedTest/517228/MKNSSDPL500GB-D8,4209
SSD,CT250P5SSD8,Crucial,P5 3D NVMe PCIe M.2 250GB,89,219,1098,https://ssd.userbenchmark.com/SpeedTest/1239408/CT250P5SSD8,4210
SSD,WDS500G1B0E,WD,Black SN750 SE NVMe PCIe M.2 500GB,90,219,12376,https://ssd.userbenchmark.com/SpeedTest/1628435/WD-BLACK-SN750-SE-500GB,4211
SSD,SB-ROCKET-1TB,Sabrent,Rocket NVMe PCIe M.2 1TB,91,219,1116,https://ssd.userbenchmark.com/SpeedTest/764240/NVMe-Sabrent,4212
SSD,SSDPEKNW020T8X1,Intel,660p NVMe PCIe M.2 2TB,92,217,33949,https://ssd.userbenchmark.com/SpeedTest/610546/INTEL-SSDPEKNW020T8,4213
SSD,MZVLB512HAJQ,Samsung,PM981 NVMe PCIe M.2 512GB,93,217,80540,https://ssd.userbenchmark.com/SpeedTest/401452/SAMSUNG-MZVLB512HAJQ-000L2,4214
SSD,CT2000P2SSD8,Crucial,P2 3D NVMe PCIe M.2 2TB,94,217,7464,https://ssd.userbenchmark.com/SpeedTest/1332635/CT2000P2SSD8,4215
SSD,ASX8200NP-480GT-C,Adata,XPG SX8200 NVMe PCIe M.2 480GB,95,216,15626,https://ssd.userbenchmark.com/SpeedTest/482768/ADATA-SX8200NP,4216
SSD,MZ-V6E500BW,Samsung,960 Evo NVMe PCIe M.2 500GB,96,213,165668,https://ssd.userbenchmark.com/SpeedTest/204072/Samsung-SSD-960-EVO-500GB,4217
SSD,ASX8200PNP-256GT-C,Adata,XPG SX8200 Pro NVMe PCIe M.2 256GB,97,213,34063,https://ssd.userbenchmark.com/SpeedTest/636955/ADATA-SX8200PNP,4218
SSD,CT1000P1SSD8,Crucial,P1 3D NVMe PCIe M.2 1TB,98,212,171271,https://ssd.userbenchmark.com/SpeedTest/607339/CT1000P1SSD8,4219
SSD,AGAMMIXS11-480GT-C,XPG,Gammix S11 NVMe PCIe M.2 480GB,99,208,2445,https://ssd.userbenchmark.com/SpeedTest/506229/XPG-GAMMIX-S11,4220
SSD,SSDPE2MD400G401,Intel,DC P3700 Series NVMe PCIe 400GB,100,208,61,https://ssd.userbenchmark.com/SpeedTest/16595/NVMe-INTEL-SSDPEDMD40,4221
SSD,MZVPV512HDGL-00000,Samsung,SM951 NVMe PCIe M.2 512GB,101,205,12601,https://ssd.userbenchmark.com/SpeedTest/30300/NVMe-SAMSUNG-MZVKV512,4222
SSD,WDS500G2B0C,WD,Blue SN550 NVMe PCIe M.2 500GB,102,204,97624,https://ssd.userbenchmark.com/SpeedTest/998114/WDC-WDS500G2B0C-00PXH0,4223
SSD,ASX6000PNP-1TT-C,Adata,XPG SX6000 Pro NVMe PCIe M.2 1TB,103,203,8185,https://ssd.userbenchmark.com/SpeedTest/664077/ADATA-SX6000PNP,4224
SSD,WDS250G3X0C,WD,Black SN750 NVMe PCIe M.2 250GB (2019),104,201,14978,https://ssd.userbenchmark.com/SpeedTest/716792/WDS250G3X0C-00SJG0,4225
SSD,CT1000P2SSD8,Crucial,P2 3D NVMe PCIe M.2 1TB,105,200,52084,https://ssd.userbenchmark.com/SpeedTest/1312497/CT1000P2SSD8,4226
SSD,MZ-V5P256BW,Samsung,950 NVMe PCIe M.2 256GB,106,199,40327,https://ssd.userbenchmark.com/SpeedTest/38570/NVMe-Samsung-SSD-950,4227
SSD,MZ-V6E250BW,Samsung,960 Evo NVMe PCIe M.2 250GB,107,199,240629,https://ssd.userbenchmark.com/SpeedTest/200373/Samsung-SSD-960-EVO-250GB,4228
SSD,CSSD-F480GBMP510,Corsair,Force NVMe PCIe M.2 480GB,108,198,36473,https://ssd.userbenchmark.com/SpeedTest/626885/Force-MP510,4229
SSD,PX-512M8PeG,Plextor,M8Pe NVMe PCIe M.2 512GB,109,196,2380,https://ssd.userbenchmark.com/SpeedTest/169863/PLEXTOR-PX-512M8PeG,4230
SSD,,Samsung,PM961 NVMe PCIe M.2 512GB,110,196,44403,https://ssd.userbenchmark.com/SpeedTest/181300/NVMe-SAMSUNG-MZVLW512,4231
SSD,PX-1TM8PeG,Plextor,M8Pe NVMe PCIe M.2 1TB,111,193,387,https://ssd.userbenchmark.com/SpeedTest/175630/PLEXTOR-PX-1TM8PeG,4232
SSD,ASX6000PNP-512GT-C,Adata,XPG SX6000 Pro NVMe PCIe M.2 512GB,112,193,12045,https://ssd.userbenchmark.com/SpeedTest/594216/ADATA-SX6000PNP,4233
SSD,WDS250G2X0C,WD,Black NVMe PCIe M.2 250GB (2018),113,193,8648,https://ssd.userbenchmark.com/SpeedTest/482421/WDS250G2X0C-00L350,4234
SSD,SSDPEKNW010T8X1,Intel,660p NVMe PCIe M.2 1TB,114,191,163917,https://ssd.userbenchmark.com/SpeedTest/602553/INTEL-SSDPEKNW010T8,4235
SSD,MZ-V8V250B,Samsung,980 NVMe PCIe M.2 250GB,115,191,5987,https://ssd.userbenchmark.com/SpeedTest/1501500/Samsung-SSD-980-250GB,4236
SSD,SSDPEKKW256G8XT,Intel,760p Series NVMe PCIe M.2 256GB,116,190,20095,https://ssd.userbenchmark.com/SpeedTest/434656/INTEL-SSDPEKKW256G8,4237
SSD,CSSD-N800GBNX500,Corsair,Neutron NX500 NVMe PCIe 800GB,117,190,122,https://ssd.userbenchmark.com/SpeedTest/369784/Neutron-NX500,4238
SSD,WDS250G1B0E,WD,Black SN750 SE NVMe PCIe M.2 250GB,118,190,720,https://ssd.userbenchmark.com/SpeedTest/1655912/WD-BLACK-SN750-SE-250GB,4239
SSD,WDS500G1B0C,WD,Blue SN500 NVMe PCIe M.2 500GB,119,189,14368,https://ssd.userbenchmark.com/SpeedTest/759521/WDC-WDS500G1B0C-00S6U0,4240
SSD,SB-ROCKET-512,Nvme,Rocket NVMe PCIe M.2 512GB,120,187,23539,https://ssd.userbenchmark.com/SpeedTest/801884/NVMe-Sabrent,4241
SSD,SSDPEDMW400G4X1,Intel,750 Series NVMe PCIe 400GB,121,186,8641,https://ssd.userbenchmark.com/SpeedTest/26870/NVMe-INTEL-SSDPEDMW40,4242
SSD,SSDPEDMW400G4R5,Intel,750 Series NVMe PCIe 400GB,121,186,8641,https://ssd.userbenchmark.com/SpeedTest/26870/NVMe-INTEL-SSDPEDMW40,4243
SSD,MZHPV512HDGL-00000,Samsung,SM951 AHCI PCIe M.2 512GB,122,185,5772,https://ssd.userbenchmark.com/SpeedTest/24647/SAMSUNG-MZHPV512HDGL-00000,4244
SSD,ZTSSD-PG3-480G-GE,Zotac,Sonix NVMe PCIe 480GB,123,184,250,https://ssd.userbenchmark.com/SpeedTest/131041/NVMe-ZTSSDPG3-480G-GE,4245
SSD,5XM46AA#ABC,HP,EX900 NVMe PCIe M.2 1TB,124,184,133,https://ssd.userbenchmark.com/SpeedTest/695989/HP-SSD-EX900-1TB,4246
SSD,MZVPV256HDGL-00000,Samsung,SM951 NVMe PCIe M.2 256GB,125,183,9202,https://ssd.userbenchmark.com/SpeedTest/30950/NVMe-SAMSUNG-MZVPV256,4247
SSD,2YY44AA#ABC,HP,EX900 NVMe PCIe M.2 500GB,126,183,10318,https://ssd.userbenchmark.com/SpeedTest/532017/HP-SSD-EX900-500GB,4248
SSD,,Intel,Optane+ NVMe PCIe 500GB,127,181,1939,https://ssd.userbenchmark.com/SpeedTest/268688/Intel-Optane-466GBSSD,4249
SSD,,Intel,Optane+ NVMe PCIe 128GB,128,181,229,https://ssd.userbenchmark.com/SpeedTest/278104/Intel-Optane-119GBSSD,4250
SSD,PX-256M8PeG,Plextor,M8Pe NVMe PCIe M.2 256GB,129,180,2806,https://ssd.userbenchmark.com/SpeedTest/171701/PLEXTOR-PX-256M8PeG,4251
SSD,2YY45AA#ABC,HP,EX920 NVMe PCIe M.2 256GB,130,179,2407,https://ssd.userbenchmark.com/SpeedTest/537061/HP-SSD-EX920-256GB,4252
SSD,CSSD-N400GBNX500,Corsair,Neutron NX500 NVMe PCIe 400GB,131,179,497,https://ssd.userbenchmark.com/SpeedTest/331636/Neutron-NX500,4253
SSD,CT500P1SSD8,Crucial,P1 3D NVMe PCIe M.2 500GB,132,179,78255,https://ssd.userbenchmark.com/SpeedTest/614152/CT500P1SSD8,4254
SSD,MZVLW256HEHP,Samsung,PM961 NVMe PCIe M.2 256GB,133,177,99566,https://ssd.userbenchmark.com/SpeedTest/174249/SAMSUNG-MZVLW256HEHP-00000,4255
SSD,ASX6000PNP-256GT-C,Adata,XPG SX6000 Pro NVMe PCIe M.2 256GB,134,177,12504,https://ssd.userbenchmark.com/SpeedTest/607866/ADATA-SX6000PNP,4256
SSD,MZVLW128,Samsung,PM961 NVMe PCIe M.2 128GB,135,176,11069,https://ssd.userbenchmark.com/SpeedTest/194898/NVMe-SAMSUNG-MZVLW128,4257
SSD,MZHPV256HDGL-00000,Samsung,SM951 AHCI PCIe M.2 256GB,136,175,7621,https://ssd.userbenchmark.com/SpeedTest/24782/SAMSUNG-MZHPV256HDGL-00000,4258
SSD,RVD400-M22280-256G,Toshiba,OCZ RD400 NVMe PCIe M.2 256GB,137,174,3426,https://ssd.userbenchmark.com/SpeedTest/142093/NVMe-TOSHIBA-RD400,4259
SSD,MKNSSDPL250GB-D8,Mushkin,Pilot NVMe PCIe M.2 250GB,138,172,1241,https://ssd.userbenchmark.com/SpeedTest/515464/MKNSSDPL250GB-D8,4260
SSD,SKC1000/960G,Kingston,KC1000 NVMe PCIe M.2 960GB,139,171,339,https://ssd.userbenchmark.com/SpeedTest/320126/KINGSTON-SKC1000960G,4261
SSD,MZVPV128HDGM-00000,Samsung,SM951 NVMe PCIe M.2 128GB,140,171,1772,https://ssd.userbenchmark.com/SpeedTest/34737/NVMe-SAMSUNG-MZVPV128,4262
SSD,KXG50ZNV1T02,Toshiba,XG5 NVMe PCIe M.2 1TB,141,171,9737,https://ssd.userbenchmark.com/SpeedTest/359586/KXG50ZNV1T02-NVMe-TOSHIBA-1024GB,4263
SSD,CT250P2SSD8,Crucial,P2 3D NVMe PCIe M.2 250GB,142,171,6626,https://ssd.userbenchmark.com/SpeedTest/1121042/CT250P2SSD8,4264
SSD,WDS250G2B0C,WD,Blue SN550 NVMe PCIe M.2 250GB,143,168,15006,https://ssd.userbenchmark.com/SpeedTest/991678/WDC-WDS250G2B0C-00PXH0,4265
SSD,CT500P2SSD8,Crucial,P2 3D NVMe PCIe M.2 500GB,144,166,55360,https://ssd.userbenchmark.com/SpeedTest/1110621/CT500P2SSD8,4266
SSD,MZHPV128HDGM-00000,Samsung,SM951 AHCI PCIe M.2 128GB,145,165,2093,https://ssd.userbenchmark.com/SpeedTest/26719/SAMSUNG-MZHPV128HDGM-00000,4267
SSD,WDS250G1B0C,WD,Blue SN500 NVMe PCIe M.2 250GB,146,164,2811,https://ssd.userbenchmark.com/SpeedTest/756076/WDC-WDS250G1B0C-00S6U0,4268
SSD,SKC1000/480G,Kingston,KC1000 NVMe PCIe M.2 480GB,147,164,1236,https://ssd.userbenchmark.com/SpeedTest/316248/KINGSTON-SKC1000480G,4269
SSD,2YY43AA#ABC,HP,EX900 NVMe PCIe M.2 250GB,148,163,12447,https://ssd.userbenchmark.com/SpeedTest/455743/HP-SSD-EX900-250GB,4270
SSD,CSSD-F240GBMP510,Corsair,Force NVMe PCIe M.2 240GB,149,162,26501,https://ssd.userbenchmark.com/SpeedTest/612603/Force-MP510,4271
SSD,SSDPEDME400G401,Intel,DC P3600 Series NVMe PCIe 400GB,150,162,42,https://ssd.userbenchmark.com/SpeedTest/22744/NVMe-INTEL-SSDPEDME40,4272
SSD,,Apple,SM0512G PCIe 500GB,151,162,1474,https://ssd.userbenchmark.com/SpeedTest/25611/APPLE-SSD-SM0512G,4273
SSD,,Toshiba,THNSN5512GPU7 NVMe PCIe M.2 512GB,152,160,14022,https://ssd.userbenchmark.com/SpeedTest/120558/NVMe-THNSN5512GPU7-NV,4274
SSD,AGAMMIXS11-240GT-C,XPG,Gammix S11 NVMe PCIe M.2 240GB,153,158,2541,https://ssd.userbenchmark.com/SpeedTest/497242/XPG-GAMMIX-S11,4275
SSD,CSSD-F480GBMP500,Corsair,Force MP500 NVMe PCIe M.2 480GB,154,158,3881,https://ssd.userbenchmark.com/SpeedTest/223982/Force-MP500,4276
SSD,SSDPEKNW512G8X1,Intel,660p NVMe PCIe M.2 512GB,155,156,162275,https://ssd.userbenchmark.com/SpeedTest/557263/INTEL-SSDPEKNW512G8,4277
SSD,,Samsung,PM951 NVMe PCIe M.2 512GB 1TB,156,155,2610,https://ssd.userbenchmark.com/SpeedTest/39907/NVMe-PM951-NVMe-SAMSU,4278
SSD,RVD350-FHPX28-960G,OCZ,RevoDrive 350 PCIe 960GB,157,155,170,https://ssd.userbenchmark.com/SpeedTest/15245/OCZ-REVODRIVE350,4279
SSD,PH480GPM280SSDR,Patriot,Hellfire NVMe PCIe M.2 480GB,158,154,852,https://ssd.userbenchmark.com/SpeedTest/184918/Patriot-Hellfire-M2,4280
SSD,MDNVME80-BPX-0512,MyDigitalSSD,BPX NVMe PCIe M.2 480GB,159,154,1613,https://ssd.userbenchmark.com/SpeedTest/206552/BPX,4281
SSD,ASX8200NP-240GT-C,Adata,XPG SX8200 NVMe PCIe M.2 240GB,160,153,9612,https://ssd.userbenchmark.com/SpeedTest/480586/ADATA-SX8200NP,4282
SSD,SB-ROCKET-256,Sabrent,Rocket NVMe PCIe M.2 256GB,161,152,11181,https://ssd.userbenchmark.com/SpeedTest/759740/NVMe-Sabrent,4283
SSD,ASX8000NP-512GM-C,Adata,XPG SX8000 NVMe PCIe M.2 512GB,162,152,1645,https://ssd.userbenchmark.com/SpeedTest/218488/NVMe-ADATA-SX8000NP,4284
SSD,CSSD-F240GBMP500,Corsair,Force MP500 NVMe PCIe M.2 240GB,163,151,14860,https://ssd.userbenchmark.com/SpeedTest/213562/Force-MP500,4285
SSD,,Toshiba,THNSN5128GPU7 NVMe PCIe M.2 128GB,164,150,2421,https://ssd.userbenchmark.com/SpeedTest/38688/NVMe-THNSN5128GPU7-TO,4286
SSD,,Apple,SM0256G PCIe 251GB,165,149,1022,https://ssd.userbenchmark.com/SpeedTest/25442/APPLE-SSD-SM0256G,4287
SSD,MDNVME80-BPX-0256,MyDigitalSSD,BPX NVMe PCIe M.2 240GB,166,149,1326,https://ssd.userbenchmark.com/SpeedTest/211350/BPX,4288
SSD,,Toshiba,THNSN5256GPU7 NVMe PCIe M.2 256GB,167,148,19151,https://ssd.userbenchmark.com/SpeedTest/36660/NVMe-THNSN5256GPU7-TO,4289
SSD,MKNSSDPL120GB-D8,Mushkin,Pilot NVMe PCIe M.2 120GB,168,148,156,https://ssd.userbenchmark.com/SpeedTest/533910/MKNSSDPL120GB-D8,4290
SSD,PX-1TM8SeY,Plextor,M8Se NVMe PCIe M.2 1TB,169,145,160,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG,4291
SSD,PX-1TM8SeG,Plextor,M8Se NVMe PCIe M.2 1TB,169,145,160,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG,4292
SSD,PX-1TM8SeGN,Plextor,M8Se NVMe PCIe M.2 1TB,169,145,160,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG,4293
SSD,KXG50ZNV512G,Toshiba,XG5 NVMe PCIe M.2 512GB,170,145,33719,https://ssd.userbenchmark.com/SpeedTest/359770/KXG50ZNV512G-NVMe-TOSHIBA-512GB,4294
SSD,PX-512M8SeY,Plextor,M8Se NVMe PCIe M.2 512GB,171,145,198,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG,4295
SSD,PX-512M8SeG,Plextor,M8Se NVMe PCIe M.2 512GB,171,145,198,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG,4296
SSD,PX-512M8SeGN,Plextor,M8Se NVMe PCIe M.2 512GB,171,145,198,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG,4297
SSD,SHPM2280P2/480G,Kingston,HyperX Predator AHCI PCIe M.2 480GB,172,144,1985,https://ssd.userbenchmark.com/SpeedTest/27251/Kingston-SHPM2280P2480G,4298
SSD,PX-128M8PeG,Plextor,M8Pe NVMe PCIe M.2 128GB,173,143,581,https://ssd.userbenchmark.com/SpeedTest/171560/PLEXTOR-PX-128M8PeG,4299
SSD,ASX8000NP-256GM-C,Adata,XPG SX8000 NVMe PCIe M.2 256GB,174,143,2434,https://ssd.userbenchmark.com/SpeedTest/209005/NVMe-ADATA-SX8000NP,4300
SSD,PH240GPM280SSDR,Patriot,Hellfire NVMe PCIe M.2 240GB,175,142,2120,https://ssd.userbenchmark.com/SpeedTest/179778/Patriot-Hellfire-M2,4301
SSD,,Samsung,PM951 NVMe PCIe M.2 512GB,176,140,7011,https://ssd.userbenchmark.com/SpeedTest/37633/NVMe-PM951-NVMe-SAMSU,4302
SSD,2YY42AA#ABC,HP,EX900 NVMe PCIe M.2 120GB,177,139,2425,https://ssd.userbenchmark.com/SpeedTest/489362/HP-SSD-EX900-120GB,4303
SSD,RVD350-FHPX28-480G,OCZ,RevoDrive 350 PCIe 480GB,178,139,526,https://ssd.userbenchmark.com/SpeedTest/13514/OCZ-REVODRIVE350,4304
SSD,MDNVME80-BPX-0128,MyDigitalSSD,BPX NVMe PCIe M.2 120GB,179,138,759,https://ssd.userbenchmark.com/SpeedTest/217777/BPX,4305
SSD,PX-256M8SeY,Plextor,M8Se NVMe PCIe M.2 256GB,180,137,390,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG,4306
SSD,PX-256M8SeG,Plextor,M8Se NVMe PCIe M.2 256GB,180,137,390,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG,4307
SSD,PX-256M8SeGN,Plextor,M8Se NVMe PCIe M.2 256GB,180,137,390,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG,4308
SSD,SKC1000/240G,Kingston,KC1000 NVMe PCIe M.2 240GB,181,136,1762,https://ssd.userbenchmark.com/SpeedTest/312458/KINGSTON-SKC1000240G,4309
SSD,SA1000M8/480G,Kingston,A1000 NVMe PCIe M.2 480GB,182,134,12594,https://ssd.userbenchmark.com/SpeedTest/492906/KINGSTON-SA1000M8480G,4310
SSD,MZHPU256HCGL,Samsung,XP941 PCIe M.2 256GB,183,133,1434,https://ssd.userbenchmark.com/SpeedTest/4625/SAMSUNG-MZHPU256HCGL-00000,4311
SSD,SSDPEKKW128G8XT,Intel,760p Series NVMe PCIe M.2 128GB,184,132,1967,https://ssd.userbenchmark.com/SpeedTest/446913/INTEL-SSDPEKKW128G8,4312
SSD,SHPM2280P2/240G,Kingston,HyperX Predator AHCI PCIe M.2 240GB,185,131,6458,https://ssd.userbenchmark.com/SpeedTest/26065/Kingston-SHPM2280P2240G,4313
SSD,WDS512G1X0C,WD,Black NVMe PCIe M.2 512GB (2017),186,131,14088,https://ssd.userbenchmark.com/SpeedTest/251339/WDC-WDS512G1X0C-00ENX0,4314
SSD,SA1000M8/960G,Kingston,A1000 NVMe PCIe M.2 960GB,187,130,2107,https://ssd.userbenchmark.com/SpeedTest/495225/KINGSTON-SA1000M8960G,4315
SSD,CSSD-F120GBMP500,Corsair,Force MP500 NVMe PCIe M.2 120GB,188,128,11475,https://ssd.userbenchmark.com/SpeedTest/221057/Force-MP500,4316
SSD,SSDPEKKW512G7X1,Intel,600p Series NVMe PCIe M.2 512GB,189,128,20782,https://ssd.userbenchmark.com/SpeedTest/168978/INTEL-SSDPEKKW512G7,4317
